 9.14800000e-08  9.95821795e+02  9.14800000e-08  4.17820522e+00  9.14800000e-08  9.12166215e-02 
 9.19800000e-08  9.95776063e+02  9.19800000e-08  4.22393745e+00  9.19800000e-08  9.17123286e-02 
 9.24800000e-08  9.95730082e+02  9.24800000e-08  4.26991753e+00  9.24800000e-08  9.22079894e-02 
 9.29800000e-08  9.95683855e+02  9.29800000e-08  4.31614543e+00  9.29800000e-08  9.27036036e-02 
 9.34800000e-08  9.95637379e+02  9.34800000e-08  4.36262113e+00  9.34800000e-08  9.31991709e-02 
 9.39800000e-08  9.95590655e+02  9.39800000e-08  4.40934459e+00  9.39800000e-08  9.36946912e-02 
 9.44800000e-08  9.95543684e+02  9.44800000e-08  4.45631580e+00  9.44800000e-08  9.41901641e-02 
 9.49800000e-08  9.95496465e+02  9.49800000e-08  4.50353474e+00  9.49800000e-08  9.46855894e-02 
 9.54800000e-08  9.95448999e+02  9.54800000e-08  4.55100138e+00  9.54800000e-08  9.51809668e-02 
 9.59800000e-08  9.95401284e+02  9.59800000e-08  4.59871570e+00  9.59800000e-08  9.56762962e-02 
 9.64800000e-08  9.95353322e+02  9.64800000e-08  4.64667767e+00  9.64800000e-08  9.61715773e-02 
 9.69800000e-08  9.95305113e+02  9.69800000e-08  4.69488726e+00  9.69800000e-08  9.66668097e-02 
 9.74800000e-08  9.95256656e+02  9.74800000e-08  4.74334446e+00  9.74800000e-08  9.71619934e-02 
 9.79800000e-08  9.95207951e+02  9.79800000e-08  4.79204924e+00  9.79800000e-08  9.76571280e-02 
 9.84800000e-08  9.95158998e+02  9.84800000e-08  4.84100158e+00  9.84800000e-08  9.81522132e-02 
 9.89800000e-08  9.95109799e+02  9.89800000e-08  4.89020144e+00  9.89800000e-08  9.86472489e-02 
 9.94800000e-08  9.95060351e+02  9.94800000e-08  4.93964882e+00  9.94800000e-08  9.91422347e-02 
 9.99800000e-08  9.95010656e+02  9.99800000e-08  4.98934367e+00  9.99800000e-08  9.96371705e-02 
 1.00480000e-07  9.94960714e+02  1.00480000e-07  5.03928597e+00  1.00480000e-07  1.00132056e-01 
 1.00980000e-07  9.94910524e+02  1.00980000e-07  5.08947571e+00  1.00980000e-07  1.00626891e-01 
 1.01480000e-07  9.94860087e+02  1.01480000e-07  5.13991285e+00  1.01480000e-07  1.01121675e-01 
